Date,Open,High,Low,Close,Volume
2023-09-05,414.2,414.47,412.77,412.9,4426687
2023-09-06,412.1,412.13,407.83,410.05,3744068
2023-09-07,407.17,409.43,406.86,408.83,2245759
2023-09-08,408.82,410.84,408.49,409.39,4125223
2023-09-11,411.88,412.38,410.29,412.08,3346563
2023-09-12,410.7,412.15,409.29,409.87,7595296
2023-09-13,410.03,411.4,408.99,410.35,2529748
2023-09-14,412.67,414.51,411.42,413.9,3660901
2023-09-15,412.34,412.67,408.48,408.74,4004030
2023-09-18,408.58,410.34,408.16,409.19,3014571
2023-09-19,408.22,408.81,405.71,408.37,3629773
2023-09-20,409.46,409.84,404.33,404.55,4009415
2023-09-21,401.8,402.05,397.69,397.92,4633139
2023-09-22,398.8,400.33,396.56,396.96,7206528
2023-09-25,395.76,398.64,395.37,398.61,3227900
2023-09-26,395.72,396.36,391.96,392.76,5734734
2023-09-27,393.84,394.39,389.45,392.85,4837698
2023-09-28,390.87,395.27,390.33,393.64,4065775
2023-09-29,396.62,396.74,391.3,392.7,5766585
2023-10-02,391.9,393.76,389.97,392.67,5886153
2023-10-03,390.58,391.93,386.03,387.39,6886663
2023-10-04,387.73,390.85,386.4,390.24,4333740
2023-10-05,389.89,390.79,386.95,389.91,3329091
2023-10-06,387.69,396.09,386.41,394.56,4897219
2023-10-09,392.8,397.69,392.31,397.19,2959502
2023-10-10,397.77,401.68,397.39,399.24,3289640
2023-10-11,400.27,401.09,397.99,400.93,4181784
2023-10-12,401.48,401.8,396.2,398.52,3872929
2023-10-13,399.81,400.96,394.96,396.42,3772219
2023-10-16,398.57,401.6,398.34,400.57,5150941
2023-10-17,397.63,402.5,397.31,400.58,4214609
2023-10-18,398.89,399.81,394.22,395.22,7329261
2023-10-19,395.97,397.6,391.14,391.87,6708903
2023-10-20,391.38,391.82,386.84,386.99,7549614
2023-10-23,385.48,389.94,383.85,386.31,5537131
2023-10-24,388.28,390.26,386.55,389.2,4451513
2023-10-25,387.6,387.68,383.12,383.71,5471214
2023-10-26,382.63,383.4,378.15,379,6959401
2023-10-27,380.53,380.89,375.95,377.32,5638752
2023-10-30,379.91,382.8,378.71,381.86,5795761
2023-10-31,382.35,384.48,380.56,384.17,4523160
2023-11-01,385.09,389.08,384.62,388.4,5549159
2023-11-02,391.93,395.91,391.92,395.78,4752164
2023-11-03,397.92,400.85,397.84,399.44,5981435
2023-11-06,400.12,400.73,398.46,400.21,4007105
2023-11-07,400.26,402.04,399.23,401.34,3358578
2023-11-08,401.99,402.5,399.56,401.67,3731858
2023-11-09,402.81,402.88,398.21,398.64,4145615
2023-11-10,400.59,405.11,399.14,404.86,3994439
2023-11-13,403.59,405.49,402.82,404.45,2872941
2023-11-14,410.04,413.51,409.89,412.22,6973115
2023-11-15,413.54,414.72,412.37,413.12,4414807
2023-11-16,412.74,413.95,411.75,413.7,3798889
2023-11-17,413.94,414.79,412.87,414.31,4700139
2023-11-20,413.99,418.2,413.98,417.43,3524412
2023-11-21,416.4,416.84,415.3,416.34,5248187
2023-11-22,418.07,419.31,417.06,418.14,3694064
2023-11-24,418.19,418.49,417.84,418.37,1351272
2023-11-27,417.79,418.53,417.23,417.64,3632552
2023-11-28,417.25,419.25,416.71,418.05,3382442
2023-11-29,420.06,421.12,417.37,417.78,4092618
2023-11-30,418.54,419.7,416.57,419.4,4405690
2023-12-01,418.83,422.37,418.25,421.86,4973625
2023-12-04,418.65,419.87,417.5,419.74,5806079
2023-12-05,418.34,420.47,418,419.61,3419283
2023-12-06,421.61,421.67,417.46,417.86,4201801
2023-12-07,419.81,421.67,419.28,421.13,3248251
2023-12-08,420.37,423.37,420.15,422.92,5125278
2023-12-11,422.41,424.71,422.22,424.56,5247086
2023-12-12,424.22,426.67,423.27,426.67,5982557
2023-12-13,426.88,432.61,426.51,432.48,8659116
2023-12-14,434.22,435.36,431.24,433.75,8349143
2023-12-15,433.19,434.25,432.24,433.09,5326041
2023-12-18,434.64,436.4,434.45,435.54,4280475
2023-12-19,436.04,438.22,435.95,438.19,4061508
2023-12-20,435.51,437.31,429.9,430.09,5783234
2023-12-21,433.13,434.64,430.86,434.28,4621606
2023-12-22,435.46,436.84,433.48,435.29,4037829
2023-12-26,435.67,437.92,435.58,437.1,3835837
2023-12-27,436.9,438.02,436.42,437.9,4271009
2023-12-28,438.25,438.84,437.66,437.97,4703655
2023-12-29,437.87,438.34,434.94,436.8,4376885
2024-01-02,433.91,435.27,432.36,434.01,9076041
2024-01-03,432.32,433,430.25,430.79,4805049
2024-01-04,430.33,432.78,429.21,429.43,3945259
2024-01-05,429.59,432.3,428.64,429.98,5724608
2024-01-08,430.45,436.27,430.37,436.13,7222362
2024-01-09,433.62,436.43,433.16,435.07,7939567
2024-01-10,435.77,438.74,435.48,437.94,4278841
2024-01-11,438.94,439.36,434,437.79,4796587
2024-01-12,439.11,439.8,436.73,437.99,5182669
2024-01-16,436.79,437.98,434.74,436.5,5730839
2024-01-17,433.6,434.48,431.81,434.07,6044611
2024-01-18,435.58,438.39,434.16,437.93,4331285
2024-01-19,439,443.61,438.31,443.29,4836802
2024-01-22,444.77,445.92,443.68,444.3,5870412
2024-01-23,444.83,445.82,443.78,445.62,3251586
2024-01-24,448.32,449.19,445.75,445.99,4568204
2024-01-25,448.14,448.76,446.11,448.5,4167055
2024-01-26,448.1,449.51,447.16,448.23,6404023
2024-01-29,448.23,451.61,447.71,451.49,4543252
2024-01-30,450.84,451.81,450.44,451.17,3409953
2024-01-31,449.04,449.47,443.75,443.82,7108043
2024-02-01,445.35,449.66,444.65,449.66,6138360
2024-02-02,450.01,455.88,449.69,454.28,6253482
2024-02-05,453.73,454.15,450.54,452.62,7101857
2024-02-06,453.58,454.29,452.21,454.03,4383601
2024-02-07,456.15,458.18,455.27,457.76,6763415
2024-02-08,457.81,458.33,457.03,458.07,4184592
2024-02-09,458.54,461.03,458.17,460.67,4002594
2024-02-12,460.61,462.74,459.75,460.46,4564233
2024-02-13,454.48,455.7,451,453.97,8152242
2024-02-14,456.58,458.67,454.4,458.29,5624009
2024-02-15,458.9,461.54,458.43,461.39,5695711
2024-02-16,461.08,462.15,458.4,459.03,5527893
2024-02-20,457.44,458.06,454.43,456.51,5306784
2024-02-21,455.32,457.12,453.6,456.97,4223078
2024-02-22,463.22,467.33,462.32,466.57,4328536
2024-02-23,468.09,468.87,466.09,466.78,4050621
2024-02-26,467.19,467.59,464.94,465.07,3450804
2024-02-27,465.71,466.12,463.91,465.93,3586943
2024-02-28,464.49,465.83,464.11,465.21,2800602
2024-02-29,466.97,468.49,464.47,466.93,7332921
2024-03-01,467.83,471.77,467.43,471.43,4839421
2024-03-04,470.61,472.6,470.6,470.87,3970242
2024-03-05,468.95,469.38,464.06,466.15,4616503
2024-03-06,469.25,470.66,467.32,468.62,5325050
2024-03-07,471.63,474.19,470.78,473.26,7149802
2024-03-08,473.77,476.3,469.82,470.39,6285625
2024-03-11,469.2,470.46,467.39,470,5323866
2024-03-12,471.92,475.55,469.57,475.03,4811036
2024-03-13,475.31,475.47,472.9,474.31,3544526
2024-03-14,475.16,475.33,470.45,473.27,5152980
2024-03-15,470.41,471.78,468.72,470.01,6807087
2024-03-18,473.95,475.28,472.5,472.95,3939105
2024-03-19,472.2,475.74,471.29,475.6,4550248
2024-03-20,475.54,480.02,474.93,479.75,6179356
2024-03-21,482.62,483.24,481.21,481.35,5044680
2024-03-22,479.87,480.32,478.82,479.18,5881503
2024-03-25,477.73,478.79,477.55,477.94,6081277
2024-03-26,479.06,479.37,476.43,476.6,8073502
2024-03-27,479.51,480.87,477.45,480.76,4951429
2024-03-28,480.87,482.16,480.5,480.7,4065018
2024-04-01,481.44,481.96,478.83,480.07,5733960
2024-04-02,476.33,476.99,474.71,476.93,4817822
2024-04-03,475.84,478.8,475.79,477.36,6224812
2024-04-04,481.2,481.48,471.27,471.48,6871190
2024-04-05,472.85,478.33,472.42,476.49,5588160
2024-04-08,477.15,478.07,475.97,476.68,4736778
2024-04-09,478.38,478.6,472.74,477.27,5254191
2024-04-10,471.91,474.39,470.67,472.65,6933388
2024-04-11,473.98,477.43,470.67,476.06,5109901
2024-04-12,472.77,474.05,467.91,469.57,6959723
2024-04-15,473.47,473.59,462.85,463.61,9530044
2024-04-16,464.05,465.51,461.59,462.78,6761419
2024-04-17,465.11,465.24,458.73,459.99,7156229
2024-04-18,461.36,463.3,458.21,458.94,5637286
2024-04-19,458.99,459.94,453.9,455.1,9787454
2024-04-22,457.55,461.73,455.35,459.05,5818088
2024-04-23,461.18,465.13,460.67,464.84,4257400
2024-04-24,465.57,466.31,462.44,464.5,7687837
2024-04-25,458.77,463.46,457.26,462.58,4876228
2024-04-26,465.33,468.63,464.81,467.21,4907113
2024-04-29,468.84,469.42,466.21,468.84,3253205
2024-04-30,467.42,468.34,461.36,461.43,4364836
2024-05-01,460.77,467.07,459.44,459.93,6115377
2024-05-02,463.36,464.95,459.16,464.22,3972424
2024-05-03,469.76,471,467.44,469.98,4586859
2024-05-06,472.22,474.81,471.82,474.72,4782542
2024-05-07,475.7,476.64,474.71,475.4,3451302
2024-05-08,473.59,475.86,473.5,475.42,3214878
2024-05-09,475.59,478.15,474.94,478.15,3486049
2024-05-10,479.69,480.39,477.59,478.74,3347159
2024-05-13,480.35,480.42,477.73,478.77,3108442
2024-05-14,478.98,481.47,478.48,481.04,3257724
2024-05-15,483.34,487.23,482.74,486.9,4399485
2024-05-16,487.05,488.57,485.83,485.97,3347381
2024-05-17,486.09,486.73,484.7,486.69,3274035
2024-05-20,486.78,488.61,486.45,487.17,2599585
2024-05-21,486.53,488.58,486.35,488.48,2453576
2024-05-22,487.79,488.43,484.94,487.06,3250581
2024-05-23,489.91,489.99,482.29,483.44,3811307
2024-05-24,485.18,487.4,484.33,486.73,2555241
2024-05-28,487.4,487.65,484.53,487.12,4034716
2024-05-29,483.19,484.68,482.96,483.69,5604961
2024-05-30,482.12,482.75,479.2,480.44,3393589
2024-05-31,481.24,484.91,476.48,484.62,5333971
2024-06-03,486.3,486.41,480.4,485.15,4211256
2024-06-04,484,486.41,482.56,485.74,2560269
2024-06-05,487.87,491.55,486.06,491.55,3026146
2024-06-06,491.84,492.18,489.64,491.44,21343964
2024-06-07,490.55,493.53,489.54,490.8,3063587
2024-06-10,490.17,492.69,489.56,492.41,3465222
2024-06-11,490.99,493.66,489.11,493.53,4028423
2024-06-12,497.93,500.15,496.71,497.64,3698787
2024-06-13,499.3,499.45,496.06,498.58,8808879
2024-06-14,497.26,499.04,496.29,498.98,5812046
2024-06-17,498.48,504.18,497.91,502.94,4609539
2024-06-18,503.05,504.36,502.63,504.28,3431665
2024-06-20,505.14,505.74,501.19,502.88,4810867
2024-06-21,502.1,503.22,500.85,501.78,4347838
2024-06-24,502.03,504.44,500.43,500.43,7022844
2024-06-25,501.71,502.83,500.32,502.51,6336724
2024-06-26,501.47,503.77,500.89,503.07,3202700
2024-06-27,503,504.48,502.32,503.85,3619655
2024-06-28,502.97,505.73,499.01,500.13,5598571
2024-07-01,501.49,501.68,498.6,501.28,4368526
2024-07-02,499.69,504.61,499.61,504.53,4210083
2024-07-03,504.22,507.14,504.22,506.81,2131086
2024-07-05,507.13,510.1,506.49,509.84,3156922
2024-07-08,510.5,511.21,509.32,510.33,3143379
2024-07-09,511.21,512.01,510.54,510.89,3145823
2024-07-10,511.98,516.18,511.69,515.81,3446923
2024-07-11,516,516.79,510.83,511.39,5546308
2024-07-12,512.49,518.03,512.17,514.55,5238170
2024-07-15,516.58,519.12,514.34,516.11,7771524
2024-07-16,517.33,519.4,516.6,519.04,4164300
2024-07-17,513.56,515.11,511.56,511.79,4984306
2024-07-18,513.25,514.19,505.87,507.94,5055850
2024-07-19,507.64,509.2,503.56,504.55,4039437
2024-07-22,508.27,510.32,506.44,509.79,4342929
2024-07-23,509.66,511.65,508.49,508.94,3116045
2024-07-24,504.43,504.7,496.55,497.29,6157402
2024-07-25,497.55,503.14,493.92,494.78,5646601
2024-07-26,498.36,502.89,497.67,500.33,3635984
2024-07-29,501.82,502.77,498.77,500.7,3096178
2024-07-30,502.05,503.01,494.92,498.08,3817800
2024-07-31,504.48,508.65,503.31,505.93,5367587
2024-08-01,507.84,509.9,495.75,499.03,6939217
2024-08-02,492.41,493.52,485.8,489.91,8561166
2024-08-05,470.17,481.18,468.89,475.2,15244276
2024-08-06,477.39,486.86,475.94,479.94,8255040
2024-08-07,485.7,488.55,476.11,476.61,5976351
2024-08-08,481.49,488.27,479.64,487.73,4177234
2024-08-09,486.93,491.21,485.82,489.82,7661331
2024-08-12,490.94,492.35,487.98,490.07,3578134
2024-08-13,493.14,498.38,492.92,498.21,3247887
2024-08-14,498.92,500.85,496.48,499.8,3700503
2024-08-15,505.09,508.59,504.49,508.38,4278953
2024-08-16,506.84,510.11,506.65,509.45,3449286
2024-08-19,509.86,514.35,509.06,514.35,3804313
2024-08-20,513.92,515.48,512.25,513.5,3155981
2024-08-21,514.47,516.66,512.85,515.3,3344050
2024-08-22,517.05,517.63,510.1,511.13,3677087
2024-08-23,514.33,517.55,512.25,516.66,5102791
2024-08-26,517.64,518.29,513.88,515.39,3398640
2024-08-27,514.26,516.59,513.16,516.08,3031778
2024-08-28,515.8,516.23,510.16,513.13,3940428
2024-08-29,514.99,518.09,512.13,513.21,3487145
2024-08-30,515.42,518.58,512.12,518.04,5637725
2024-09-03,515.12,515.43,505.1,507.56,5866441
2024-09-04,505.68,509.53,505.02,506.3,3601373
2024-09-05,506.36,508.94,502.84,505.05,3425569
2024-09-06,505.34,506.94,495.8,496.64,7411439
2024-09-09,500.6,503.37,498.75,502.23,3656797
2024-09-10,503.95,504.71,499.5,504.3,2975385
2024-09-11,504.31,510.44,496.25,509.46,4945832
2024-09-12,510.09,514.14,508.06,513.84,4099538
2024-09-13,514.43,517.53,514.23,516.57,4416641
2024-09-16,516.34,517.59,514.65,517.35,4256253
2024-09-17,519.44,520.74,515.5,517.59,8149957
2024-09-18,518.18,522.73,515.47,515.91,6921278
2024-09-19,524.88,526.6,522.19,524.91,5558371
2024-09-20,523.51,524.92,521.12,523.88,5612678
2024-09-23,525,525.83,523.83,525.17,29289155
2024-09-24,526.01,526.84,523.38,526.68,4650608
2024-09-25,526.61,527.3,524.65,525.61,35418049
2024-09-26,529.67,529.92,525.49,527.7,5273915
2024-09-27,527.09,527.77,524.32,525.38,5598594
2024-09-30,524.32,527.96,522.19,527.67,8017349
2024-10-01,527.04,527.1,520.23,522.74,9198657
2024-10-02,521.85,523.85,519.58,522.83,3270583
2024-10-03,521.56,523.76,519.82,521.84,4007952
2024-10-04,526.16,527.02,522.3,526.65,5358175
2024-10-07,525.14,525.72,520.81,521.91,3970505
2024-10-08,524.32,527.38,523.5,526.85,2626667
2024-10-09,526.87,531.03,526.31,530.45,2941785
2024-10-10,529.27,530.9,528.09,529.56,3637633
2024-10-11,529.5,533.43,529.39,532.71,5429168
2024-10-14,534.25,537.98,533.97,537.07,2638929
2024-10-15,537.38,537.61,531.82,532.98,4811330
2024-10-16,532.93,535.73,532.22,535.22,3237216
2024-10-17,538.62,538.76,535.15,535.3,3225297
2024-10-18,536.9,538.1,535.56,537.36,5070412
2024-10-21,536.72,537.61,533.71,536.53,3671431
2024-10-22,534.11,537.28,533.47,536.16,3366595
2024-10-23,534.28,534.72,528.02,531.27,5227754
2024-10-24,533.17,533.18,530.04,532.47,4477762
2024-10-25,534.65,537.26,531.41,532.26,4327190
2024-10-28,535.53,535.57,533.67,533.92,3407971
2024-10-29,533.12,535.82,531.75,534.77,3027611
2024-10-30,534.35,536.2,532.59,533.16,3067015
2024-10-31,529.09,529.23,522.51,522.67,7972774
2024-11-01,525.16,529.08,524.54,524.94,6106942
2024-11-04,525.06,526.28,522.03,523.8,3681461
2024-11-05,524.72,530.17,524.48,530.1,3300279
2024-11-06,541.65,544.14,538.17,543.3,7483337
2024-11-07,545.22,548.48,545.15,547.53,6051276
2024-11-08,548.07,551.24,548.06,549.95,6797976
2024-11-11,551.43,551.73,548.85,550.4,4893129
2024-11-12,550.39,550.94,546.43,548.75,4818613
2024-11-13,549.16,550.88,546.97,549.03,3701570
2024-11-14,549.1,549.57,544.88,545.54,3940282
2024-11-15,542.13,542.57,536.75,538.5,7360114
2024-11-18,538.92,541.93,538.15,540.73,4504246
2024-11-19,537.5,543.37,536.9,542.7,6978373
2024-11-20,542.78,543.07,537.44,542.9,3949060
2024-11-21,545.58,547.07,540.04,545.64,4530619
2024-11-22,545.82,548.05,545.37,547.47,5574588
2024-11-25,551.2,552.38,547.2,549.23,4305001
2024-11-26,550.5,552.82,549.85,552.31,4438574
2024-11-27,552.04,552.38,549.11,550.55,3312219
2024-11-29,551.29,554.7,551.07,553.45,3988727
2024-12-02,554.36,555.57,553.89,555.01,5441011
2024-12-03,554.8,555.43,553.79,555.14,4202906
2024-12-04,556.83,558.88,556.17,558.64,5490321
2024-12-05,558.63,559.41,557.46,557.71,3021561
2024-12-06,558.47,559.96,558.08,558.82,5134880
2024-12-09,558.71,558.87,555.38,555.91,4412276
2024-12-10,556.58,556.88,553.57,554.33,4110113
2024-12-11,556.92,559.39,556.66,558.53,3514417
2024-12-12,557.67,558.2,555.62,555.65,4048602
2024-12-13,557.51,558.16,554.2,555.61,4666863
2024-12-16,557.13,558.8,556.42,557.79,22846779
2024-12-17,555.47,556.39,554.29,555.45,6110880
2024-12-18,555.3,557.53,538.53,539.14,24584930
2024-12-19,543.69,545.1,538.65,538.94,16792125
2024-12-20,536.61,549.54,535.85,545.04,9389413
2024-12-23,543.31,547.36,540.32,547.19,7063355
2024-12-24,548.06,552.9,547.54,552.82,3439250
2024-12-26,551.23,553.97,549.92,552.81,4496268
2024-12-27,549.37,549.62,543.2,547.08,7077135
2024-12-30,540.56,544.09,537.4,540.99,6505089
2024-12-31,542.45,543.07,537.4,538.81,6040750
2025-01-02,541.92,543.54,533.79,537.46,7142698
2025-01-03,540.19,544.88,539.2,544.4,6419663
2025-01-06,548.28,551.43,545.82,547.57,5983435
2025-01-07,549.32,549.6,539.56,541.41,5383235
2025-01-08,541.32,543,538.08,542.14,4316999
2025-01-10,538.71,538.75,532,533.89,7935202
2025-01-13,529.4,534.91,529.02,534.58,5621011
2025-01-14,537.32,537.91,531.81,535.26,8820003
2025-01-15,542.84,546.13,541.76,545.05,5307318
2025-01-16,546.35,546.51,543.39,544.24,3632752
2025-01-17,548.92,551.12,547.68,549.46,6558651
2025-01-21,552.32,554.46,550.5,554.46,5301678
2025-01-22,557.19,558.93,556.73,557.61,4780036
2025-01-23,557.04,560.7,556.8,560.7,6217878
2025-01-24,560.76,561.66,558.02,559.01,3612141
2025-01-27,546.93,551.39,546.83,551.23,7617385
2025-01-28,552.3,556.65,549.22,555.85,4164674
2025-01-29,555.17,555.5,550.97,553.41,4174471
2025-01-30,555.37,557.78,552.38,556.3,4296538
2025-01-31,558.62,560.89,552.71,553.33,6243322
2025-02-03,544.99,551.96,542.98,549.7,7824037
2025-02-04,549.7,553.83,549.23,553.35,4181413
2025-02-05,552.34,555.73,550.41,555.62,3424184
2025-02-06,557.29,557.65,554.19,557.62,3606299
2025-02-07,558.1,559.2,551.79,552.2,10161554
2025-02-10,555.44,556.78,554.24,556.15,3517552
2025-02-11,554.1,557.12,553.99,556.65,2752923
2025-02-12,551,555.92,550.39,554.81,3579483
2025-02-13,555.87,560.88,554.7,560.67,3388498
2025-02-14,560.9,561.86,560.07,560.69,3380570
2025-02-18,561.8,562.31,559.49,562.31,3844905
2025-02-19,561.02,563.92,560.53,563.67,3857561
2025-02-20,562.39,562.48,558.22,561.3,4446782
2025-02-21,561.1,561.2,551.27,551.75,6148694
2025-02-24,553.61,554.51,548.51,549.14,4772255
2025-02-25,549.18,549.77,542.17,546.41,5491494
2025-02-26,548.01,551.35,544.25,546.75,4180803
2025-02-27,548.83,549.88,537.6,537.97,5521351
2025-02-28,538.42,546.89,535.58,546.33,7328051
2025-03-03,548.2,549.29,533.25,536.92,7289998
2025-03-04,533.06,538.28,526.16,530.45,10477435
2025-03-05,530.25,537.79,526.93,536.4,6221745
2025-03-06,529.19,533.43,524.22,526.67,7228926
2025-03-07,524.9,530.88,520.13,529.51,7308280
2025-03-10,521.9,523.7,510.83,515.51,11176891
2025-03-11,514.33,517.53,507.53,511.28,11208914
2025-03-12,516.89,517.74,509.1,513.76,8590555
2025-03-13,513.51,514.06,505.42,507.05,21649997
2025-03-14,511.28,518.42,510.84,517.46,7412261
2025-03-17,517.45,523.84,517.08,521.41,6269843
2025-03-18,519.32,519.52,514.07,515.91,6010598
2025-03-19,517.54,524.96,516.42,521.33,5373949
2025-03-20,517.96,524.62,517.32,520.13,6029737
2025-03-21,515.79,520.95,514.66,520.26,5059011
2025-03-24,526.48,530.39,525.88,529.39,22376267
2025-03-25,530.59,531.6,529.11,530.65,6260199
2025-03-26,530.56,531.41,523.1,524.46,4429626
2025-03-27,521.29,524.68,519.23,521.21,5534928
2025-03-28,519.76,520.46,510.16,510.8,5831793
2025-03-31,505.31,515.33,502.64,513.91,8196668
2025-04-01,512.36,517.35,508.88,515.8,7697017
2025-04-02,510.14,521.49,509.93,518.91,6308643
2025-04-03,501,503.66,493.5,494.16,16226023
2025-04-04,481.28,483.3,464.24,465.52,30966508
2025-04-07,449.54,480.76,442.8,463.56,31285267
2025-04-08,479.68,482.49,449.6,456.74,19002684
2025-04-09,453.49,502.06,453.16,499.1,29286594
2025-04-10,489.31,490.3,468.33,482.06,16651303
2025-04-11,480.69,493,478,490.55,11541195
2025-04-14,500.05,500.26,490.69,495.48,7701488
2025-04-15,496.03,499.27,493.42,494.09,8200583
2025-04-16,488.65,491.77,478.23,483.23,6374869
2025-04-17,484.79,488.16,481.5,483.9,5638939
2025-04-21,479.02,479.49,467.33,472.37,7762501
2025-04-22,478.07,486.48,477.19,484.29,6236319
2025-04-23,496.69,501.18,490.7,492.07,8047601
2025-04-24,493.26,503,492.22,502.41,6184333
2025-04-25,502.44,506.52,499.75,506.11,6933423
2025-04-28,506.81,508.74,500.96,506.42,4210016
2025-04-29,504.54,510.55,504.26,509.49,6525457
2025-04-30,503.26,511.5,497.76,509.74,7873686
2025-05-01,515.13,518.44,512.77,513.35,5784483
2025-05-02,519.12,522.41,516.89,520.71,6285390
2025-05-05,517.08,520.85,516.27,517.99,4793497
2025-05-06,512.89,517.83,511.94,513.58,4694270
2025-05-07,514.92,518.18,511.1,515.9,5467344
2025-05-08,519.54,524.23,516.35,519.34,5088200
2025-05-09,520.69,521.63,517.36,518.65,4739506
2025-05-12,534.5,535.92,530.39,535.92,7793576
2025-05-13,536.33,541.48,535.78,539.44,7356804
2025-05-14,540.37,541.42,538.24,540.11,5031301
2025-05-15,538.26,543.25,537.84,542.76,7362193
2025-05-16,543.47,546.47,541.7,546.26,7255342
2025-05-19,540.63,547.45,540.58,546.82,7766058
2025-05-20,545.22,546.06,541.99,544.88,7158205
2025-05-21,540.91,544.69,534.82,535.77,6339491
2025-05-22,540.91,544.69,534.82,535.77,159093
2025-05-23,529.43,534.81,529.11,532.4,6455875
2025-05-27,538.72,543.52,537.18,543.34,6118091
2025-05-28,543.79,544.9,539.61,540.24,4910507
2025-05-29,545.15,545.28,538.74,542.32,4668939
2025-05-30,541.35,543.39,536.16,541.76,6171491
2025-06-02,540.25,544.91,537.8,544.91,5933526
2025-06-03,544.53,548.87,544.09,548,4993615
2025-06-04,548.75,549.65,547.44,547.65,4543355
2025-06-05,549.48,550.63,543.34,545.09,6387510
2025-06-06,550.3,552.32,548.7,550.66,4735972
2025-06-09,551.3,552.7,550.2,551.25,4516381
2025-06-10,551.78,554.74,550.74,554.39,5984087
2025-06-11,555.41,556.23,550.91,552.86,20800557
2025-06-12,551.6,555,551.13,554.95,8422943
2025-06-13,550.24,553.25,547.41,548.77,7100626
2025-06-16,551.94,555.69,551.87,554.07,7421327
2025-06-17,551.79,553.16,548.64,549.35,4753344
2025-06-18,550.16,552.71,548.39,549.24,4602329
2025-06-20,551.72,552.72,546.62,547.72,9978477
2025-06-23,548.66,553.7,545.75,553.36,9820188
2025-06-24,557.18,560.43,556.37,559.44,6770036
2025-06-25,560.52,561.02,558.34,559.72,16472305
2025-06-26,561.52,564.55,560.96,564.15,6045702
